Source,CreationDate,Author,LastSaved,LastSavedBy,BarcodeFinal,LabelPrefix,Crop,FieldStrip,ID2.x,Col.Row2,Column,Row2,ShoudKeep,isResidue,TotalGrain.g..bag,TareBag.g.,TotalGrain.g.,Tota.Biomass.g..bag,TareBag.g..1,TotalBiomass.g.,protein,moisture,starch,gluten,testWeight,tareWtSampleBag.g.,NOTES,Notes2,Notes3,X,Y,ID2
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_267_28-K,CF14GPWW,WW,"",267,28-K,28,K,0,"",448,19,429,,,,13.5,8.8,67.3,37,51.3,,"","","",-117.077922,46.781496,268
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_268_29-K,CF14GPWW,WW,"",268,29-K,29,K,0,"",954,20,934,,,,10.8,8.4,71.6,29.2,56.8,,"","","",-117.077504,46.78166,269
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C5_270_30-K,CF14GPSWGrn,SW,C5,270,30-K,30,K,0,"",1104,20,1084,,,,10.1,6.9,73.7,22.7,59.6,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,"",-117.077086,46.781434,270
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C6_271_31-K,CF14GPSWGrn,SW,C6,271,31-K,31,K,0,"",898,25,873,,,,10,6.6,74.8,22,58.8,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,ORIGINAL SAMPLE BAG RIPPED,-117.076668,46.781558,271
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_272_9-L,GPHY14,GB,A1,272,9-L,9,L,0,"",427,20,407,,,,,,,,,,"","","",-117.08559,46.781812,272
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_273_10-L,GPHY14,GB,A2,273,10-L,10,L,0,"",180,20,160,,,,,,,,,,"","","",-117.085172,46.78193,273
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_274_11-L,GPHY14,GB,A3,274,11-L,11,L,0,"",261,20,241,,,,,,,,,,"","","",-117.084754,46.781778,274
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_275_12-L,GPHY14,GB,A3,275,12-L,12,L,0,"",456,20,436,,,,,,,,,,"","","",-117.08435697,46.78187778,275
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_276_13-L,GPHY14,GB,A4,276,13-L,13,L,0,"",272,20,252,,,,,,,,,,"","","",-117.083918,46.78182,276
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_277_14-L,CF14GPSWGrn,SW,A5,277,14-L,14,L,0,"",501,20,481,,,,13.1,6.4,65.7,29.3,52.2,,MOISTURE OUTSIDE LIMITS,"","",-117.0835,46.781883,277
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_278_15-L,CF14GPSWGrn,SW,A6,278,15-L,15,L,0,"",1006,20,986,,,,10.8,7.3,74,25.2,59.7,,"",STARCH OUTSIDE LIMITS,"",-117.083082,46.781804,278
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_278_16-L,CF14GPWW,WW,"",278,16-L,16,L,0,"",1050,19,1031,,,,9.6,9.2,73.8,25.2,54.8,,"","","",-117.08265008,46.78185937,279
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_279_17-L,CF14GPWW,WW,"",279,17-L,17,L,0,"",1435,19,1416,,,,9.1,9,72.3,24,52.2,,"","","",-117.082246,46.78191,280
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_280_18-L,CF14GPWW,WW,"",280,18-L,18,L,0,"",1341,20,1321,,,,10.8,8.1,71.7,28.1,46.6,,"","","",-117.08181228,46.78170481,281
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_281_19-L,CF14GPWW,WW,"",281,19-L,19,L,0,"",1262,20,1242,,,,9.7,8.3,70.7,24.6,52,,Starch outside limits,"","",-117.08141,46.781851,282
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_282_20-L,CF14GPWW,WW,"",282,20-L,20,L,0,"",1209,20,1189,,,,11.5,8.3,71.1,30.9,47.4,,"","","",-117.080992,46.781853,283
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_283_21-L,CF14GPWW,WW,"",283,21-L,21,L,0,"",1217,20,1197,,,,11.3,8.4,70.3,29.6,43.2,,"","","",-117.080574,46.781709,284
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_284_22-L,CF14GPWW,WW,"",284,22-L,22,L,0,"",996,20,976,,,,9.9,8.5,75.4,25.8,52.5,,Starch outside limits,"","",-117.080156,46.781972,285
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_285_23-L,CF14GPWW,WW,"",285,23-L,23,L,0,"",1231,19,1212,,,,10.2,8,73.9,27.1,55.8,,"","","",-117.079738,46.781943,286
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C1_287_24-L,CF14GPSWGrn,SW,C1,287,24-L,24,L,0,"",840,20,820,,,,10.4,6.7,72.9,23.8,56.5,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,"",-117.07932,46.781907,287
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_288_25-L,GPHY14,GB,C2,288,25-L,25,L,0,"",490,20,470,,,,,,,,,,"","","",-117.07886619,46.78180208,288
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_289_26-L,GPHY14,GB,C2,289,26-L,26,L,0,"",346,20,326,,,,,,,,,,"","","",-117.078484,46.78184,289
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.50208,Covered Storage,GPHY14_SB_C3_290_27-L,GPHY14,SB,C3,290,27-L,27,L,0,"",340,31,309,,,,10.5,12.2,63.2,,,,small sample (test weight),"","",-117.078066,46.781845,290
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_290_28-L,CF14GPWW,WW,"",290,28-L,28,L,0,"",643,20,623,,,,14.7,7.8,63,40.1,46.1,,"","","",-117.077648,46.781782,291
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_291_29-L,CF14GPWW,WW,"",291,29-L,29,L,0,"",499,20,479,,,,9.9,8.6,73.6,26.9,60.3,,Starch outside limits,"","",-117.07723,46.781946,292
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C5_293_30-L,CF14GPSWGrn,SW,C5,293,30-L,30,L,0,"",592,20,572,,,,13.3,6.5,65.9,30.3,55,,MOISTURE OUTSIDE LIMITS,"","",-117.076812,46.78172,293
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_297_9-M,GPHY14,GB,A1,297,9-M,9,M,0,"",281,20,261,,,,,,,,,,"","","",-117.085536,46.782098,297
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_298_10-M,GPHY14,GB,A1,298,10-M,10,M,0,"",422,20,402,,,,,,,,,,"","","",-117.085118,46.782216,298
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_299_11-M,GPHY14,GB,A2,299,11-M,11,M,0,"",325,20,305,,,,,,,,,,"","","",-117.0847,46.782064,299
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_300_12-M,GPHY14,GB,A3,300,12-M,12,M,0,"",393,20,373,,,,,,,,,,"","","",-117.084282,46.782153,300
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_301_13-M,GPHY14,GB,A4,301,13-M,13,M,0,"",312,20,292,,,,,,,,,,"","","",-117.083864,46.782106,301
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_302_14-M,CF14GPSWGrn,SW,A5,302,14-M,14,M,0,"",998,20,978,,,,10.1,7.3,72.4,24,56.7,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,"",-117.08343026,46.78215462,302
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_303_15-M,CF14GPSWGrn,SW,A6,303,15-M,15,M,0,"",622,20,602,,,,11.2,6.9,67.7,25,55.3,,MOISTURE OUTSIDE LIMITS,"","",-117.08301227,46.78207922,303
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrnA6_304_16-M,CF14GPSWGrn,SW,A6,304,16-M,16,M,0,"",512,20,492,,,,9.7,7.4,76.2,23.7,60.4,,"",STARCH OUTSIDE LIMITS,"",-117.08261,46.782159,304
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_304_17-M,CF14GPWW,WW,"",304,17-M,17,M,0,"",1060,19,1041,,,,10.7,8.9,71.4,28.1,53.3,,"","","",-117.082192,46.782196,305
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_305_18-M,CF14GPWW,WW,"",305,18-M,18,M,0,"",1113,20,1093,,,,10.3,9.1,72,27.1,50.1,,"","","",-117.081774,46.781998,306
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_306_19-M,CF14GPWW,WW,"",306,19-M,19,M,0,"",953,19,934,,,,10.6,9,73.2,28,57.1,,"","","",-117.081356,46.782137,307
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_307_20-M,CF14GPWW,WW,"",307,20-M,20,M,0,"",930,20,910,,,,10.6,8.1,72.2,27.3,46,,"","","",-117.080938,46.782139,308
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_308_21-M,CF14GPWW,WW,"",308,21-M,21,M,0,"",707,20,687,,,,9.7,9,68.3,25.7,47.1,,"","","",-117.08049902,46.78197702,309
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_309_22-M,CF14GPWW,WW,"",309,22-M,22,M,0,"",1392,20,1372,,,,10.1,7.9,72.3,26.3,44.5,,Starch outside limits,"","",-117.080102,46.782258,310
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_310_23-M,CF14GPWW,WW,"",310,23-M,23,M,0,"",886,20,866,,,,10.4,8.1,72.6,27.1,47.4,,Starch outside limits,"","",-117.079684,46.782229,311
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_311_24-M,CF14GPWW,WW,"",311,24-M,24,M,0,"",686,20,666,,,,14,8.1,62.9,37.9,44.9,,"","","",-117.07930181,46.78221346,312
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C1_313_25-M,CF14GPSWGrn,SW,C1,313,25-M,25,M,0,"",871,20,851,,,,9,6.7,73,20.6,58.3,,MOISTURE OUTSIDE LIMITS,"","",-117.078848,46.782114,313
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_314_26-M,GPHY14,GB,C2,314,26-M,26,M,0,"",264,20,244,,,,,,,,,,"","","",-117.07843,46.782126,314
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_315_27-M,GPHY14,GB,C2,315,27-M,27,M,0,"",277,20,257,,,,,,,,,,"","","",-117.07804184,46.78214737,315
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.50208,Covered Storage,GPHY14_SB_C3_316_28-M,GPHY14,SB,C3,316,28-M,28,M,0,"",545,31,514,,,,11.9,11.9,62.5,,35.6,,"","","",-117.077594,46.782068,316
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_323_10-N,GPHY14,GB,A1,323,10-N,10,N,0,"",522,20,502,,,,,,,,,,"","","",-117.08513522,46.78249247,323
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_324_11-N,GPHY14,GB,A2,324,11-N,11,N,0,"",196,20,176,,,,,,,,,,"","","",-117.084751,46.78235,324
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_325_12-N,GPHY14,GB,A2,325,12-N,12,N,0,"",238,20,218,,,,,,,,,,"","","",-117.084333,46.782439,325
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_326_13-N,GPHY14,GB,A3,326,13-N,13,N,0,"",307,20,287,,,,,,,,,,"","","",-117.083915,46.782392,326
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_327_14-N,GPHY14,GB,A4,327,14-N,14,N,0,"",381,20,361,,,,,,,,,,"","","",-117.083497,46.782455,327
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_328_15-N,CF14GPSWGrn,SW,A5,328,15-N,15,N,0,"",1013,20,993,,,,10.4,7.7,72,23.8,57.8,,"","","",-117.083079,46.782376,328
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_329_16-N,CF14GPSWGrn,SW,A6,329,16-N,16,N,0,"",986,20,966,,,,9.4,6.7,72.6,21.6,58.7,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,"",-117.08264527,46.78243781,329
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_330_17-N,CF14GPSWGrn,SW,A6,330,17-N,17,N,0,"",967,20,947,,,,9.9,6.9,73.1,22.5,56.9,,MOISTURE OUTSIDE LIMITS,"","",-117.082243,46.782482,330
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_330_18-N,CF14GPWW,WW,"",330,18-N,18,N,0,"",1044,20,1024,,,,9.4,8.9,73.7,23.7,53.5,,Starch outside limits,"","",-117.081825,46.782284,331
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_331_19-N,CF14GPWW,WW,"",331,19-N,19,N,0,"",973,20,953,,,,10,9.4,68.3,26.7,45.8,,"","","",-117.081407,46.782423,332
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_332_20-N,CF14GPWW,WW,"",332,20-N,20,N,0,"",960,19,941,,,,10.4,9,73.2,27.7,53.3,,"","","",-117.080989,46.782425,333
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_333_21-N,CF14GPWW,WW,"",333,21-N,21,N,0,"",1228,20,1208,,,,11.3,8.2,70.9,30,45.1,,"","","",-117.080571,46.782281,334
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_334_22-N,CF14GPWW,WW,"",334,22-N,22,N,0,"",839,20,819,,,,9.2,8.3,74.1,23.5,51.3,,Starch outside limits,"","",-117.080153,46.782544,335
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_335_23-N,CF14GPWW,WW,"",335,23-N,23,N,0,"",1115,20,1095,,,,10,8.8,74.2,26.6,50.7,,Starch outside limits,"","",-117.079735,46.782515,336
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_336_24-N,CF14GPWW,WW,"",336,24-N,24,N,0,"",1099,20,1079,,,,12.2,8.3,66,33.6,43.8,,"","","",-117.079317,46.782479,337
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C1_338_25-N,CF14GPSWGrn,SW,C1,338,25-N,25,N,0,"",826,20,806,,,,12,6.3,67.2,27.7,51.4,,MOISTURE OUTSIDE LIMITS,"","",-117.07889105,46.78239455,338
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_348_11-0,GPHY14,GB,A1,348,11-O,11,O,0,"",547,20,527,,,,,,,,,,"","","",-117.084617,46.782636,348
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_349_12-O,GPHY14,GB,A2,349,12-O,12,O,0,"",476,20,456,,,,,,,,,,"","","",-117.084199,46.782725,349
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_350_13-O,GPHY14,GB,A3,350,13-O,13,O,0,"",400,20,380,,,,,,,,,,"","","",-117.083781,46.782678,350
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_351_14-O,GPHY14,GB,A4,351,14-O,14,O,0,"",153,20,133,,,,,,,,,,"","","",-117.083363,46.782741,351
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_352_15-O,CF14GPSWGrn,SW,A5,352,15-O,15,O,0,"",1037,20,1017,,,,10.6,7,72.1,25.6,59,,MOISTURE OUTSIDE LIMITS,"","",-117.08291879,46.78264763,352
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_353_16-O,CF14GPSWGrn,SW,A5,353,16-O,16,O,0,"",1049,20,1029,,,,11,7.3,75,27.4,60.1,,"",STARCH OUTSIDE LIMITS,"",-117.082527,46.782731,353
