HarvestYear,Crop,SampleID,Longitude,Latitude,ID2,GrainYieldDryPerArea,GrainOilDM,GrainProtein,GrainMoisture,GrainStarch,GrainWGlutDM,ResidueMassDryPerArea,Comments
2015,SC,GPHY15_SC_B1_208_15-I,-117.083315999999,46.780946,208,99,,,,,,247,",NIR ERROR DSP 8192,RAN 3X,empty residue bag"
2015,SC,GPHY15_SC_B2_209_16-I,-117.082897999999,46.781015,209,148,46.2,,7.5,,,360,",empty residue bag"
2015,SC,GPHY15_SC_B3_210_17-I,-117.082479999999,46.781052,210,171.5,48.1,,6.1,,,324.5,",empty residue bag"
2015,WW,GPHY15_WW_B4_211_18-I,-117.082061999999,46.780854,211,260.8267716535433,,15.4,4.3,66.5,38.6,,",moisture"
2015,WW,GPHY15_WW_B4_212_19-I,-117.081643999999,46.780993,212,181.6765091863517,,15.3,5.1,60,41.1,,",moisture"
2015,SB,GPHY15_SB_B5_213_20-I,-117.081225999999,46.780995,213,359.251968503937,,12.7,10.8,64.1,,,
2015,GB,GPHY15_GB_B6_214_21-I,-117.080807999999,46.780851,214,200.54133858267716,,,,,,168.14304461942257,
2015,GB,GPHY15_GB_B6_215_22-I,-117.080437712999,46.781118063,215,208.33333333333331,,,,,,193.56955380577426,
2015,GB,GPHY15_GB_C1_216_23-I,-117.079971999999,46.781085,216,139.8458005249344,,,,,,143.94685039370077,
2015,SC,GPHY15_SC_C2_217_24-I,-117.079553999999,46.781049,217,121.5,,,,,,244.5,",nir error code 64 (030e),      3x"
2015,SW,GPHY15_SW_C3_218_25-I,-117.079135999999,46.78097,218,286.6633858267716,,12.2,10.9,65.9,31.4,,
2015,SW,GPHY15_SW_C3_219_26-I,-117.078717999999,46.780982,219,199.72112860892386,,10.3,11.4,68.6,27.2,,
2015,GB,GPHY15_GB_C4_220_27-I,-117.078299999999,46.780987,220,99.24540682414698,,,,,,123.03149606299212,
2015,GB,GPHY15_GB_C5_221_28-I,-117.077881999999,46.780924,221,220.22637795275588,,,,,,184.13713910761155,
2015,GB,GPHY15_GB_C5_222_29-I,-117.077463999999,46.781088,222,172.6541994750656,,,,,,137.38517060367454,
2015,GB,GPHY15_GB_C6_223_30-I,-117.077045999999,46.780862,223,106.21719160104986,,,,,,111.54855643044618,
2015,GB,GPHY15_GB_C7_224_31-I,-117.076627999999,46.780986,224,127.95275590551181,,,,,,102.11614173228345,
2015,WW,GPHY15_WW_A1_225_7-J,-117.086294999999,46.781365,225,802.5754593175852,,9.5,9.1,74.9,24.9,1078.1660104986877,",starch"
2015,WW,GPHY15_WW_A2_226_8-J,-117.085861262999,46.781320619,226,465.4691601049868,,9.8,4.8,71.4,20.2,,",moisture"
2015,WW,GPHY15_WW_A3_227_9-J,-117.085432781999,46.781222028,227,406.8241469816273,,11.7,4.3,68.6,22,,",moisture"
2015,WW,GPHY15_WW_A3_228_10-J,-117.085040999999,46.781358,228,208.33333333333331,,12.2,3.9,68.7,21.2,,",moisture"
2015,WW,GPHY15_WW_A4_229_11-J,-117.084622999999,46.781206,229,418.3070866141732,,12.6,4.6,67.8,25.1,,",moisture"
2015,WW,GPHY15_WW_A5_230_12-J,-117.084204999999,46.781295,230,484.744094488189,,10.6,5.4,71.4,23.1,,",moisture"
2015,WW,GPHY15_WW_A6_231_13-J,-117.083786999999,46.781248,231,323.98293963254594,,10,5.5,73.1,21.4,,",moisture,starch"
2015,SC,GPHY15_SC_B1_232_14-J,-117.083282254999,46.781270442,232,143,,,,,,276.5,",nir error code 64 (030e) 2x,empty residue bag"
2015,SC,GPHY15_SC_B1_233_15-J,-117.082950999999,46.781232,233,198.5,48.9,,6.5,,,385,",empty residue bag"
2015,SC,GPHY15_SC_B2_234_16-J,-117.082532999999,46.781301,234,233.5,49.6,,6.6,,,508,
2015,SC,GPHY15_SC_B3_235_17-J,-117.082114999999,46.781338,235,171.5,48.3,,5.7,,,464.5,
2015,WW,GPHY15_WW_B4_236_18-J,-117.081696999999,46.78114,236,176.75524934383202,,13.3,5.2,68.4,31.6,,",moisture"
2015,SB,GPHY15_SB_B5_237_19-J,-117.081243669999,46.781263475,237,204.64238845144357,,16.1,10.1,59.4,,,
2015,SB,GPHY15_SB_B5_238_20-J,-117.080860999999,46.781281,238,375.246062992126,,13.9,9.6,62.5,,,
2015,GB,GPHY15_GB_B6_239_21-J,-117.080454950999,46.781153378,239,187.00787401574803,,,,,,185.7775590551181,
2015,GB,GPHY15_GB_B6_240_22-J,-117.080110527999,46.78144636,240,79.1502624671916,,,,,,73.81889763779527,
2015,GB,GPHY15_GB_C1_241_23-J,-117.079606999999,46.781371,241,225.55774278215222,,,,,,188.23818897637796,
2015,SC,GPHY15_SC_C2_242_24-J,-117.079188999999,46.781335,242,236,47,,8,,,591,
2015,SW,GPHY15_SW_C3_243_25-J,-117.078770999999,46.781256,243,307.5787401574803,,12,13.1,66.5,31.6,481.4632545931758,
2015,SW,GPHY15_SW_C3_244_26-J,-117.078388815999,46.781292555,244,420.76771653543307,,10.8,10.4,68.2,30,,
2015,GB,GPHY15_GB_C4_245_27-J,-117.077934999999,46.781273,245,73.40879265091863,,,,,,98.01509186351706,
2015,GB,GPHY15_GB_C5_246_28-J,-117.077516999999,46.78121,246,204.64238845144357,,,,,,173.47440944881888,
2015,GB,GPHY15_GB_C5_247_29-J,-117.077098999999,46.781374,247,196.44028871391075,,,,,,150.91863517060366,
2015,GB,GPHY15_GB_C6_248_30-J,-117.076698913999,46.781164374,248,244.01246719160105,,,,,,203.82217847769027,
2015,WW,GPHY15_WW_A1_249_9-K,-117.085863999999,46.781526,249,540.9284776902887,,11.6,5,70.6,23.9,,",moisture"
2015,WW,GPHY15_WW_A2_250_10-K,-117.085445999999,46.781644,250,440.8628608923884,,10.9,5.1,68.9,22.4,,",moisture"
2015,WW,GPHY15_WW_A3_251_11-K,-117.085027999999,46.781492,251,339.1568241469816,,11.5,4.9,68.7,22.4,,",moisture"
2015,WW,GPHY15_WW_A4_252_12-K,-117.084578532999,46.781555836,252,330.1345144356955,,11.6,4.7,68.6,22.2,,",moisture"
2015,WW,GPHY15_WW_A4_253_13-K,-117.084191999999,46.781534,253,524.9343832020998,,10.3,4.8,69.1,20.5,,",moisture"
2015,WW,GPHY15_WW_A5_254_14-K,-117.083773999999,46.781597,254,444.9639107611548,,11.1,4.8,69.8,21.6,,",moisture"
2015,WW,GPHY15_WW_A6_255_15-K,-117.083355999999,46.781518,255,541.748687664042,,10,5.2,69.1,21.3,,",moisture"
2015,SC,GPHY15_SC_B1_256_16-K,-117.082937999999,46.781587,256,205.5,48.1,,6.8,,,542,
2015,SC,GPHY15_SC_B1_257_17-K,-117.082519999999,46.781624,257,205.5,45.5,,7.9,,,421.5,",empty residue bag"
2015,,,-117.082101999999,46.781426,258,,,,,,,,
2015,SC,GPHY15_SC_B3_259_19-K,-117.081683999999,46.781565,259,161.5,48.7,,6.3,,,262.5,",empty residue bag"
2015,WW,GPHY15_WW_B4_260_20-K,-117.081265999999,46.781567,260,355.15091863517057,,11.6,13.1,66,31,629.511154855643,
2015,SB,GPHY15_SB_B5_261_21-K,-117.080847999999,46.781423,261,275.1804461942257,,13.5,7.7,64.8,,309.2191601049869,"Paper document originally said ""Bag Wt 272g"", I think this should be the 259g Bag. It might have been  tared with the paper bag(s) inside,moisture"
2015,SB,GPHY15_SB_B5_262_22-K,-117.080429999999,46.781686,262,220.22637795275588,,14.2,11.1,62.3,,,
2015,GB,GPHY15_GB_B6_263_23-K,-117.080011999999,46.781657,263,119.34055118110236,,,,,,93.50393700787401,
2015,GB,GPHY15_GB_C1_264_24-K,-117.079593999999,46.781621,264,176.34514435695536,,,,,,165.27230971128608,
2015,SC,GPHY15_SC_C2_265_25-K,-117.079158097999,46.781533819,265,158,49,,6.2,,,342,",empty residue bag"
2015,SC,GPHY15_SC_C2_266_26-K,-117.078757999999,46.781554,266,189.5,47,,7.1,,,418.5,
2015,SW,GPHY15_SW_C3_267-27-K,-117.078339999999,46.781559,267,117.29002624671915,,,,,,311.2696850393701,
2015,GB,GPHY15_GB_C4_268_28-K,-117.077921999999,46.781496,268,104.5767716535433,,,,,,95.55446194225722,
2015,GB,GPHY15_GB_C4_269_29-K,-117.077503999999,46.78166,269,88.17257217847768,,,,,,82.84120734908136,
2015,GB,GPHY15_GB_C5_270_30-K,-117.077085999999,46.781434,270,270.66929133858264,,,,,,207.51312335958005,
2015,GB,GPHY15_GB_C6_271_31-K,-117.076667999999,46.781558,271,177.57545931758528,,,,,,155.4297900262467,
2015,WW,GPHY15_WW_A1_272_9-L,-117.085589999999,46.781812,272,548.7204724409448,,9.7,4.6,70.6,20.1,,",moisture"
2015,WW,GPHY15_WW_A2_273_10-L,-117.085171999999,46.78193,273,280.1017060367454,,13.1,4.1,68,27.1,,",moisture"
2015,WW,GPHY15_WW_A3_274_11-L,-117.084753999999,46.781778,274,395.751312335958,,11.3,5.5,72,26.1,,",moisture"
2015,WW,GPHY15_WW_A3_275_12-L,-117.084356968999,46.781877779,275,581.9389763779527,,9.8,6.2,75.8,23,,",moisture,starch"
2015,WW,GPHY15_WW_A4_276_13-L,-117.083917999999,46.78182,276,559.7933070866142,,11.8,5,68.8,23.2,,",moisture"
2015,WW,GPHY15_WW_A5_277_14-L,-117.083499999999,46.781883,277,456.44685039370074,,10.3,5.3,69.2,21.1,,",moisture"
2015,WW,GPHY15_WW_A6_278_15-L,-117.083081999999,46.781804,278,546.259842519685,,10,5.4,71.3,21.1,,",moisture"
2015,SC,GPHY15_SC_B1_279_16-L,-117.082650075999,46.781859367,279,159,49.2,,6.3,,,333.5,",empty residue bag"
2015,SC,GPHY15_SC_B1_280_17-L,-117.082245999999,46.78191,280,225.5,48.4,,6.9,,,466,",empty residue bag"
2015,SC,GPHY15_SC_B3_281_18-L,-117.081812274999,46.781704815,281,184,47.8,,7.4,,,330,",empty residue bag"
2015,SC,GPHY15_SC_B3_282_19-L,-117.081409999999,46.781851,282,224.5,47.9,,5.9,,,435.5,",empty residue bag"
2015,WW,GPHY15_WW_B4_283_20-L,-117.080991999999,46.781853,283,358.0216535433071,,12,5,68.7,23,,",moisture"
2015,SB,GPHY15_SB_B5_284_21-L,-117.080573999999,46.781709,284,129.18307086614172,,15.9,11.7,59.4,,,
2015,SB,GPHY15_SB_B5_285_22-L,-117.080155999999,46.781972,285,200.13123359580052,,14.6,10.8,61.6,,,
2015,GB,GPHY15_GB_B6_286_23-L,-117.079737999999,46.781943,286,108.26771653543307,,,,,,99.65551181102362,
2015,GB,GPHY15_GB_C1_287_24-L,-117.079319999999,46.781907,287,134.9245406824147,,,,,,150.91863517060366,
2015,SC,GPHY15_SC_C2_288_25-L,-117.078866185999,46.781802084,288,214.5,48.5,,6,,,406,",empty residue bag"
2015,SC,GPHY15_SC_C2_289_26-L,-117.078483999999,46.78184,289,174,48.2,,6.3,,,331.5,",empty residue bag"
2015,SW,GPHY15_SW_C3_290_27-L,-117.078065999999,46.781845,290,224.73753280839895,,11.5,10.2,68.4,31.2,,
2015,GB,GPHY15_GB_C4_291_28-L,-117.077647999999,46.781782,291,118.93044619422571,,,,,,108.6778215223097,
2015,GB,GPHY15_GB_C4_292_29-L,-117.077229999999,46.781946,292,221.04658792650918,,,,,,179.6259842519685,
2015,GB,GPHY15_GB_C5_293_30-L,-117.076811999999,46.78172,293,187.41797900262466,,,,,,148.86811023622047,
2015,WW,GPHY15_WW_A1_297_9-M,-117.085535999999,46.782098,297,355.15091863517057,,15.3,3.8,66.1,34,,",moisture"
2015,WW,GPHY15_WW_A1_298_10-M,-117.085117999999,46.782216,298,410.51509186351706,,12.1,4.7,69.8,25.5,,",moisture"
2015,WW,GPHY15_WW_A2_299_11-M,-117.084699999999,46.782064,299,449.4750656167979,,10.3,5.1,72.4,21.7,,",moisture"
2015,WW,GPHY15_WW_A3_300_12-M,-117.084281999999,46.782153,300,624.5898950131233,,11.6,5.5,70.9,26.5,,",moisture"
2015,WW,GPHY15_WW_A4_301_13-M,-117.083863999999,46.782106,301,493.76640419947506,,11.9,10.1,70.7,30.8,666.4206036745406,
2015,WW,GPHY15_WW_A5_302_14-M,-117.083430263999,46.782154618,302,498.2775590551181,,9.2,5.4,72.2,20,,",moisture"
2015,WW,GPHY15_WW_A6_303_15-M,-117.083012268999,46.782079217,303,401.492782152231,,10.5,5.2,71.6,21.6,,",moisture"
2015,WW,GPHY15_WW_A6_304_16-M,-117.082609999999,46.782159,304,494.996719160105,,11.1,5.9,71.9,25.9,,",moisture"
2015,SC,GPHY15_SC_B1_305_17-M,-117.082191999999,46.782196,305,175.5,48.6,,6.5,,,370,",empty residue bag"
2015,SC,GPHY15_SC_B2_306_18-M,-117.081773999999,46.781998,306,228.5,48.7,,5.7,,,564.5,
2015,SC,GPHY15_SC_B3_307_19-M,-117.081355999999,46.782137,307,197.5,48.8,,6,,,414,
2015,SC,GPHY15_SC_B3_308_20-M,-117.080937999999,46.782139,308,234,48.9,,5.4,,,392,",empty residue bag"
2015,SB,GPHY15_SB_B5_309_21-M,-117.080499020999,46.781977024,309,220.63648293963254,,14.4,6.6,64.2,,271.0793963254593,"Paper document originally said ""Bag Wt 272g"", I think this should be the 259g Bag. It might have been  tared with the paper bag(s) inside,moisture"
2015,SB,GPHY15_SB_B5_310_22-M,-117.080101999999,46.782258,310,331.36482939632543,,11,7.4,68.5,,294.45538057742783,"Paper document originally said ""Bag Wt 272g"", I think this should be the 259g Bag. It might have been  tared with the paper bag(s) inside,moisture,paper tare includes duct tape"
2015,GB,GPHY15_GB_B6_311_23-M,-117.079683999999,46.782229,311,148.04790026246718,,,,,,149.68832020997374,
2015,GB,GPHY15_GB_B6_312_24-M,-117.079301810999,46.782213458,312,202.1817585301837,,,,,,208.33333333333331,
2015,GB,GPHY15_GB_C1_313_25-M,-117.078847999999,46.782114,313,195.20997375328082,,,,,,168.14304461942257,
2015,SC,GPHY15_SC_C2_314_26-M,-117.078429999999,46.782126,314,134,,,,,,319.5,",nir error code 64 (030e) 2x,empty residue bag"
2015,SC,GPHY15_SC_C2_315_27-M,-117.078041840999,46.782147366,315,388,48.5,,8.5,,,668.5,",empty residue bag"
2015,SW,GPHY15_SW_C3_316_28-M,-117.077593999999,46.782068,316,180.85629921259843,,12.2,9.9,68,32,,
2015,WW,GPHY15_WW_A1_323_10-N,-117.085135220999,46.782492475,323,555.6922572178478,,16.2,12.8,61.8,40.8,987.5328083989501,
2015,WW,GPHY15_WW_A2_324_11-N,-117.084750999999,46.78235,324,460.9580052493438,,11,4.7,70,22.2,,",moisture"
2015,WW,GPHY15_WW_A2_325_12-N,-117.084332999999,46.782439,325,360.89238845144354,,13.6,4.2,68.3,26.5,,",moisture"
2015,WW,GPHY15_WW_A3_326_13-N,-117.083914999999,46.782392,326,530.2657480314961,,12,5.1,68.8,24.8,,",moisture"
2015,WW,GPHY15_WW_A4_327_14-N,-117.083496999999,46.782455,327,421.17782152230967,,12.3,5.2,68.7,25.1,,",moisture"
2015,WW,GPHY15_WW_A5_328_15-N,-117.083078999999,46.782376,328,503.6089238845144,,11.8,13.5,69.1,28,831.2828083989501,
2015,WW,GPHY15_WW_A6_329_16-N,-117.082645274999,46.782437815,329,440.45275590551176,,12,5.4,68.9,25.3,,",moisture"
2015,WW,GPHY15_WW_A6_330_17-N,-117.082242999999,46.782482,330,364.99343832021,,9.1,5.2,70.6,20.1,,",moisture"
2015,SC,GPHY15_SC_B1_331_18-N,-117.081824999999,46.782284,331,155.5,48.5,,7.3,,,397,
2015,SC,GPHY15_SC_B2_332_19-N,-117.081406999999,46.782423,332,163.5,48.4,,6.4,,,355,",empty residue bag"
2015,SC,GPHY15_SC_B3_333_20-N,-117.080988999999,46.782425,333,268.5,48.2,,6.1,,,538,
2015,WW,GPHY15_WW_B4_334_21-N,-117.080570999999,46.782281,334,277.64107611548553,,12.2,4.5,69.7,24.2,,",moisture"
2015,WW,GPHY15_WW_B4_335_22-N,-117.080152999999,46.782544,335,289.12401574803147,,14.6,5.2,66.5,35.7,,",moisture"
2015,SB,GPHY15_SB_B5_336_23-N,-117.079734999999,46.782515,336,318.24146981627297,,11.5,7.6,67.5,,231.70931758530182,"Paper document originally said ""Bag Wt 272g"", I think this should be the 259g Bag. It might have been  tared with the paper bag(s) inside,moisture"
2015,GB,GPHY15_GB_B6_337_24-N,-117.079316999999,46.782479,337,95.14435695538057,,,,,,99.65551181102362,
2015,GB,GPHY15_GB_C1_338_25-N,-117.078891047999,46.782394548,338,132.8740157480315,,,,,,120.57086614173228,
2015,WW,GPHY15_WW_A1_348_11-O,-117.084616999999,46.782636,348,555.6922572178478,,11.6,4.3,69.5,22,,",moisture"
2015,WW,GPHY15_WW_A2_349_12-O,-117.084198999999,46.782725,349,567.9954068241469,,9,5.5,72.5,20.3,,",moisture"
2015,WW,GPHY15_WW_A3_350_13-O,-117.083780999999,46.782678,350,473.67125984251965,,11,12.9,69.3,28.5,701.6896325459318,
2015,WW,GPHY15_WW_A4_351_14-O,-117.083362999999,46.782741,351,474.49146981627297,,9.8,5.9,75.2,22.6,,",moisture,starch"
2015,WW,GPHY15_WW_A5_352_15-O,-117.082918786999,46.782647626,352,457.26706036745406,,11.2,5.2,68.9,22.3,,",moisture"
2015,WW,GPHY15_WW_A5_353_16-O,-117.082526999999,46.782731,353,454.39632545931755,,10.5,5.8,73.7,23.4,,",moisture,starch"
2015,WW,GPHY15_WW_A6_354_17-O,-117.082108999999,46.782768,354,494.996719160105,,9.4,6.1,74.2,21.2,,",moisture,starch"
2015,SC,GPHY15_SC_B1_355_18-O,-117.081690999999,46.78257,355,209.5,48.8,,6.6,,,392.5,",empty residue bag"
2015,SC,GPHY15_SC_B2_356_19-O,-117.081272999999,46.782709,356,221.5,49.6,,6.5,,,452,
2015,SC,GPHY15_SC_B2_357_20-O,-117.080854999999,46.782711,357,288.5,49.5,,6.6,,,487.5,",empty residue bag"
2015,WW,GPHY15_WW_B4_358_21-O,-117.080414076999,46.782556077,358,578.2480314960629,,13,5,68.1,27,,",moisture"
2015,WW,GPHY15_WW_B4_359_22-O,-117.080018999999,46.78283,359,358.84186351706035,,13.7,5.3,66.9,31.2,,",moisture"
2015,SB,GPHY15_SB_B5_360_23-O,-117.079600999999,46.782801,360,165.27230971128608,,16.5,11.3,59.6,,,
2015,WW,GPHY15_WW_A1_371_12-P,-117.084229832999,46.782965967,371,322.752624671916,,11.5,4.5,68.7,22.4,,",moisture"
2015,WW,GPHY15_WW_A2_372_13-P,-117.083797999999,46.782964,372,399.0321522309711,,12.3,5,70.7,25.9,,",moisture"
2015,WW,GPHY15_WW_A3_373_14-P,-117.083379999999,46.783027,373,402.31299212598424,,11.7,5.4,69.3,25.9,,",moisture"
2015,WW,GPHY15_WW_A4_374_15-P,-117.082961999999,46.782948,374,369.9146981627296,,12.5,5.1,68.3,26.5,,",moisture"
2015,WW,GPHY15_WW_A5_375_16-P,-117.082528268999,46.783006217,375,277.64107611548553,,10.1,5.1,71.2,21.3,,",moisture"
2015,WW,GPHY15_WW_A5_376_17-P,-117.082125999999,46.783054,376,317.01115485564304,,10.8,5.2,71.2,22.2,,",moisture"
2015,SC,GPHY15_SC_B1_377_18-P,-117.081650329999,46.782821323,377,245.5,49.3,,6.5,,,574.5,
2015,SC,GPHY15_SC_B1_378_19-P,-117.081289999999,46.782995,378,244.5,50.3,,6.5,,,410.5,",empty residue bag"
2015,SC,GPHY15_SC_B2_379_20-P,-117.080871999999,46.782997,379,238,49.6,,6.1,,,448,",empty residue bag"
2015,SC,GPHY15_SC_B3_380_21-P,-117.080453999999,46.782853,380,211,48.7,,6.6,,,489,
2015,SC,GPHY15_SC_B3_381_22-P,-117.080035999999,46.783116,381,209.5,43.5,,7,,,421.5,",empty residue bag"
2015,WW,GPHY15_WW_A2_394_13-Q,-117.083909848999,46.783125849,394,404.3635170603674,,12.7,13.1,67,32,679.5439632545931,
2015,WW,GPHY15_WW_A2_395_14-Q,-117.083497999999,46.783313,395,344.0780839895013,,10.2,4.8,72.2,21.2,,",moisture"
2015,WW,GPHY15_WW_A3_396_15-Q,-117.083079999999,46.783234,396,387.9593175853018,,11.9,5,70.2,25.9,,",moisture"
2015,WW,GPHY15_WW_A4_397_16-Q,-117.082661999999,46.783303,397,287.48359580052494,,10.8,5.6,72.5,24.7,,",moisture"
2015,WW,GPHY15_WW_A4_398_17-Q,-117.082275455999,46.783357968,398,387.9593175853018,,13,4.8,69.2,27.5,,",moisture"
2015,WW,GPHY15_WW_A6_399_18-Q,-117.081825999999,46.783142,399,434.3011811023622,,11.6,13.5,68.3,29.6,743.1102362204724,
2015,WW,GPHY15_WW_A6_400_19-Q,-117.081407999999,46.783281,400,458.497375328084,,12.2,5.3,68.6,27.1,,",moisture"
2015,SC,GPHY15_SC_B1_401_20-Q,-117.080989999999,46.783283,401,200,50,,6.4,,,535,
2015,SC,GPHY15_SC_B2_402_21-Q,-117.080571999999,46.783139,402,233,47.5,,6.9,,,559,",NIR ERROR DSP 8192"
2015,WW,GPHY15_WW_A2_419_15-R,-117.083210561999,46.783457103,419,385.08858267716533,,13.2,4.7,68.1,27.7,,",moisture"
2015,WW,GPHY15_WW_A3_420_16-R,-117.082770872999,46.783515324,420,410.51509186351706,,12.7,13.6,67,30.6,764.4356955380578,
2015,WW,GPHY15_WW_A4_421_17-R,-117.082366776999,46.783552314,421,229.248687664042,,14.6,4.3,67,32.9,,",moisture"
2015,WW,GPHY15_WW_A5_422_18-R,-117.081932999999,46.783428,422,344.48818897637796,,14.1,4.9,67.3,33.3,,",moisture"
2015,WW,GPHY15_WW_A6_423_19-R,-117.081483548999,46.783552629,423,309.2191601049869,,14.4,5.2,66.6,34.1,,",moisture"
2015,WW,GPHY15_WW_A6_424_20-R,-117.081096999999,46.783569,424,383.8582677165354,,13.5,5.5,68.7,33.2,,",moisture"
2015,SC,GPHY15_SC_B1_425_21-R,-117.080678999999,46.783425,425,233,46.6,,7.3,,,476,",empty residue bag"
